관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적,공공편익시설정보,숙박시설정보,운동및오락시설정보,휴양및문화시설정보,접객시설정보,지원시설정보,지정일자,수용인원수,주차가능수,관광지소개,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
칠곡호국평화기념관,관광지,경상북도 칠곡군 석적읍 강변대로 1580,,36.01776621,128.404344304,9461.61,식당+화장실+수유실+사무실,,각종체험관+전시공간,세미나실+다목적실,,,2017-02-23,5000,300,낙동강 55일간의 전투를 재조명하고 다채로운 체험 통해 호국체험공간,054-979-5502,경상북도 칠곡군청,2019-06-20,5220000,경상북도 칠곡군,
미당서정주의 집,관광지,서울특별시 관악구 남부순환로 256 나길 4,서울특별시 관악구 남현동 1071-11,37.4734032,126.973367,154.71,화장실,,,,,,2013-01-01,20,0,시인 미당 서정주가 1970년부터 2000년까지 실재 거주하던 곳으로 생활 흔적이 그대로 남아있음,02-879-5607,서울특별시 관악구청,2019-05-31,3200000,서울특별시 관악구,
강감찬전시관,관광지,서울특별시 관악구 낙성대로 77 낙성대공원내,서울특별시 관악구 봉천동 228,37.4713573,126.9597266,125,없음(공원화장실 이용),,,,,,2017-04-01,20,0,강감찬장군과 귀주대첩 관련 자료를 전시하는 전시관,02-879-5619,서울특별시 관악구청,2019-05-31,3200000,서울특별시 관악구,
맹종죽테마공원,관광지,경상남도 거제시 하청면 거제북로 700,경상남도 거제시 하청면 실전리 880-3,34.967774,128.650509757,40215,화장실,N,서바이벌 체험장,맹종족 숲체험,안내소,,2000-10-01,1000,20,"맹종죽을 이용한 창조적 활용과 보존을 통하여 죽림욕을 이용한 치유, 바다경관과 환경예술을 접목한 경관치유, 맹족죽을 이용한 체험놀이치유가 가능한 죽림테라피 공간입니다.",055-637-0067,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
거제박물관,관광지,경상남도 거제시 거제대로 3791(옥포동),경상남도 거제시 옥포동 1565,34.8940413583,128.686212803,899.16,화장실,N,N,전시실,안내소,,1991-12-21,200,10,"거제의 역사와 자료를 수집,정리,연구전시하고 있는 비영리 법인인 거제 문화재단의 사업기관",055-687-6790,거제박물관,2019-08-19,5370000,경상남도 거제시,
거제시농업개발원,관광지,경상남도 거제시 거제면 거제남서로 3577,경상남도 거제시 서정리 855-24,34.8564645367,128.579187314,58904.67,화장실,N,N,전시실,안내소,,1992-03-01,3000,50,"지역실정에 맞는 농업기술과 지역소득작물을 연구개발 보급하여 농업인의 소득을 높이고, 도시민에게는 농업 현장체험과 사계절 꽃 및 난지식물을 만날 수 있는 농업테마공원",055-639-6421,거제시농업개발원,2019-08-19,5370000,경상남도 거제시,
거제요트학교,관광지,경상남도 거제시 일운면 지세포해안로 41,,34.8336941167,128.701884223,174,화장실,N,N,N,안내소,,2004-05-25,250,25,"요트 산업의 활성화와 해양레저 스포츠 인구의 저변 확대는 물론 요트, 윈드서핑을 비롯한 해양레저 스포츠의 철저한 교육 등 요트인구 저변 확대",055-682-1100,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
거제자연휴양림,관광지,경상남도 거제시 동부면 거제중앙로 325,,34.785638,128.625982,1200000,화장실/ 샤워장/ 취사장,야영데크/ 숲속의집(펜션)/ 수련장,족구장,등산로/산책로,안내소,,1993-01-01,2000,50,"동부면 구천리 노자산 해발 565M 위치에 120ha 면적에 설치되었으며, 산 정상에 전망대가 설치되어 거제전역과 한려해상국립공원의 크고 작은 섬들과 기암절병의 해안선을 관망할 수 있는 가족단위 휴양객들이 많이 찾고 있다",055-639-8115,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
계도어촌체험마을,관광지,경상남도 거제시 사등면 가조로 837,,34.9748387701,128.517509,516.32,화장실/ 샤워장/ 취사장,해상콘도,N,N,안내소,,2007-10-01,100,10,"가조도의 서북쪽에 위치 앞 바다에 닭모양의 닭섬이 있어 계도마을이라 하였다. 주요 특산물로는 미더덕 젓갈, 미더덕, 마른멸치, 건홍합이 있다.",055-632-2515,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
다대어촌체험마을,관광지,경상남도 거제시 남부면 다대5길 11,경상남도 거제시 남부면 다대리 424,34.7344990513,128.630541,6143.9,화장실/ 샤워장/ 취사장,해상콘도,N,N,N,,2007-10-01,100,10,남부면 다대리에 위치한 다대마을로서 갯벌체험을 할 수 있다.,055-632-7506,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
도장포어촌체험마을,관광지,경상남도 거제시 남부면 도장포1길 76,,34.743422,128.662461731,928.12,화장실/ 샤워장/ 취사장,해상콘도,N,N,N,,2007-10-01,200,78,도장포 마을 인근에는 신선대와 바람의 언덕이 있다. 아름다운 풍경으로 새롭게 각광받고 있는 관광지로 연인들에게 인기 만점이다.,055-638-2202,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
쌍근어촌체험마을,관광지,경상남도 거제시 남부면 남부해안로 1094,,34.7623839421,128.58945037,1451.25,화장실/ 샤워장/ 취사장,해상콘도,N,N,N,,2007-10-01,200,30,"남부면의 왕조산 자락에 자리잡고 있으며, 바닷가의 시원한 바람을 느낄 수 있는 전형적인 어촌마을이다.",055-635-6238,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
씨라인,관광지,,경상남도 거제시 덕포동 81-5,34.912305,128.714841,514.12,화장실,N,짚라인,N,N,,2010-04-03,200,50,덕포해수욕장의 맑고 푸른 바다 위를 ''''''''한마리 새처럼 자유롭고 짜릿하게 활강하면서 즐기는 체험시설''''''''을 의미한다.,055-688-2351,씨라인,2019-08-19,5370000,경상남도 거제시,
오션베이,관광지,경상남도 거제시 일운면 거제대로 2660,경상남도 거제시 일운면 소동리 59,34.8436216186,128.70297628,10630.15,화장실/ 샤워장,콘도,N,N,안내소,,2013-06-12,500,30,거제대명리조에 위치한 종합 유원시설로 여름철 물놀이시설,1588-4888,오션베이,2019-08-19,5370000,경상남도 거제시,
옥포대첩기념공원,관광지,경상남도 거제시 팔랑포2길 87,경상남도 거제시 옥포2동 산1-1,34.9021956839,128.714061176,25046.53,화장실,N,N,N,안내소,,2010-04-12,1000,50,임진왜란 발발 이후 충무공 이순신장군이 첫 승전한 옥포해전을 기념하고 충무공정신을 후세에 길이 계승하기 위하여 조성한 기념공원이다,055-639-8129,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
조선해양문화관,관광지,경상남도 거제시 일운면 지세포해안로 41,경상남도 거제시 일운면 지세포리 929-88,34.83369412,128.701884223,4510.12,화장실,N,N,전시실,안내소,,2003-10-01,300,30,어촌에 전해 내려오는 전통문화 및 어업변천사 등 보전 전시하여 청소년 교육의 장과 도시민의 휴식공간으로 활용,055-639-8270,조선해양문화관,2019-08-19,5370000,경상남도 거제시,
지심도,관광지,,경상남도 거제시 일운면 옥림리 산1,34.820598,128.750411,400033.31,화장실,민박(펜션),N,N,N,,2017-02-20,3000,20,지심도 섬 전체가 거의 동백나무로 뒤덮여 있는 섬으로 장승포항에서 5km 쯤 떨어져 있다. 지심도 일주도로인 오솔길을 따라 걸으면 2~3시간이면 전부 감상 할 수 있다.,055-639-4193,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
칠천량해전공원,관광지,경상남도 거제시 하청면 칠천로 265-39,경상남도 거제시 하청면 연구리 산85-4,34.9776618142,128.628249291,6841.2,화장실,N,N,전시실,안내소,,2014-05-20,1000,40,임진왜란 당시 조선 수군의 최대 패전으로 기록된 칠천량 해전의 의미를 되새기는 기념공원이다,055-639-8250,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
포로수용소유적공원,관광지,경상남도 거제시 계룡로 61,경상남도 거제시 고현동 363,34.876385,128.625369835,79000,화장실,N,아바타포,전시실,안내소,,1998-03-20,2000,100,한국전쟁 당시 거제도는 고립된 천연의 수용소로 아픈 한국 현대사의 상처가 남아 있는 곳이다.,055-639-0625,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
거제해금강,관광지,,경상남도 거제시 남부면 갈곶리 산 1,34.732651,128.684033,102000,없음,N,N,N,N,,1971-01-01,0,0,"자연경관이 빼어나 1971년 명승제2호로 지정됨, 수억 년 파도와 바람에 씻긴 형상이 갖가지 모습을 연출한다.",055-639-3404,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
외도,관광지,,경상남도 거제시 일운면 와현리 산 109,34.769412,128.712652,139463,화장실,N,N,전시실,안내소,,1995-04-15,2000,0,개인 소유 섬으로 거제의 대표적인 관광지이다.,055-681-4541,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
공곶이,관광지,,경상남도 거제시 일운면 와현리 168-1,34.799856,128.714881,121521,없음,N,N,N,N,,2009-04-15,1000,50,"지형이 궁둥이처럼 튀어나왔다고 해서 공곶이라고 불리며, 수선화와 동백나무 등 50여 종의 나무와 꽃이 심겨 있다",055-639-4183,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
김영삼전대통령생가기록전시관,관광지,경상남도 거제시 장목면 옥포대첩로 743,경상남도 거제시 장목면 외포리 1371,34.9314125907,128.715401,8420,화장실,N,N,N,안내소,,2010-06-01,500,15,거산 김영상대통령의 정치적 삶과 민주주의 사상을 널리 알리고 계승하기 위하여 개관,055-639-8290,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
문동휴양지,관광지,,경상남도 거제시 문동동 산 5-4번지,34.859898,128.664057,7421.58,화장실,N,N,N,N,,1999-05-20,250,50,"문동폭포와 함께 우그러진 숲, 시원한 바람을 느낄 수 있는 도심 속 휴양지이다",055-639-4183,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
바람의언덕,관광지,,경상남도 거제시 남부면 갈곶리 292-11,34.742161,128.662863,84953.21,화장실,N,N,N,N,,2002-10-01,3000,150,영화의 제목처럼 불리는 언덕으로 실제 많은 드라마 속 배경으로 유명해졌다. 마무 계단으로 연결된 산책로를 따라 언덕을 오르면 몸을 가누기 힘들 정도의 바람이 마치 힘겨루기 하듯 불어온다. 정상 부근 벤치에 앉으면 지중해의 경치가 부럽지 않은 우리 국토의 또 다른 아름다움이 눈앞으로 펼쳐진다.,055-639-4183,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
우제봉전망대,관광지,,경상남도 거제시 남부면 갈곶리 산 2-16,34.732135,128.673659,220114.15,없음,N,N,N,N,,1994-02-01,1000,200,한려해상국립공원을 한눈에 볼 수 있는 전망대로 해발 107m에 위치해 있다. 정면으로는 거제 해금강이 보여 멋진비경을 자랑한다,055-639-4793,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
청마기념관,관광지,경상남도 거제시 둔덕면 방하2길 6,경상남도 거제시 둔덕면 방하리 505-1,34.854804,128.517151,550.18,화장실,N,N,전시실,안내소,,2000-05-01,200,20,청마 유치환이 태어난 곳으로 그이 문학 정신을 기리고 그 업적을 고양하기 위하여 기념관을 건립,055-635-8340,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
씨월드,관광지,경상남도 거제시 일운면 지세포해안로 15,경상남도 거제시 일운면 소동리 478-1,34.8358811033,128.701427,7696.89,화장실,N,N,전시실/돌고래체험,안내소,,2013-05-10,300,30,"대한민국 최대의 돌고래 체험시설로 돌고래 만지기, 악수하기, 돌고래에게 먹이주기 등 다양한 체험 및 교육프로그래을 즐길 수 있다.",055-682-0330,거제씨월드,2019-08-19,5370000,경상남도 거제시,
알로에테마파크,관광지,경상남도 거제시 거제면 거제남서로 3937,경상남도 거제시 내간리 산121-3,34.8357158301,128.560278038,3219.1,화장실,N,N,전시실,안내소,,2014-12-01,500,30,알로에를 화분에 심어가져가거나 족욕을 즐기는 등 다양한 체험을 할 수 있는 테마파크,055-632-9907,알로에테마파크,2019-08-19,5370000,경상남도 거제시,
노을이물드는언덕,관광지,,경상남도 거제시 사등면 창호리 1475,34.954418,128.519516,3974,화장실,N,N,전망대,N,,2012-12-01,300,10,푸른 빛 바다와 붉은 노을이 어우러져 아름다운 풍경을 자아내는 곳,055-639-4183,경상남도 거제시청,2019-08-19,5370000,경상남도 거제시,
가조수협효시공원,관광지,경상남도 거제시 사등면 가조서로 7,경상남도 거제시 사등면 창호리 2080,34.929703,128.524851,3141,화장실,N,N,전시실,안내소,,2018-12-26,100,20,우리나라 수산업협동조합의 처음 시작된 역사적 의미 기념하여 조성함.,055-639-8341,경상남도 거제시 거제해양관광개발공사,2019-08-19,5370000,경상남도 거제시,
탑산약수온천,관광지,경상북도 의성군 봉양면 도리원2길 88-42,경상북도 의성군 봉양면 구산리 1635,36.3034935445,128.58901494,4958.6776,관리사무소 + 화장실 + 주차장,객실2,,,,,1997-12-31,1000,200,몸에 기를 넣어 건강을 증진시키는 유기 게르마늄 성분이 들어있는 세계 최고 게르마늄 함유 온천,054-830-6355,경상북도 의성군청,2019-01-31,5150000,경상북도 의성군,
황령산관광지,관광지,부산광역시 수영구 황령산로 156,부산광역시 수영구 광안동 산 60-1,35.1552432019,129.1029083827,174890,관리사무소+화장실+주차장,,,,,,1987-03-02,10000,80,"부산광역시 금련산청소년수련원 일대이며, 부산 도심 속 천혜의 황령산 자락에 위치하고 있어 부산의 랜드마크인 광안리 해수욕장, 광안대교, 해운대를 한눈에 바라볼 수 있음.",051-610-3211,금련산청소년수련원,2019-11-18,3380000,부산광역시 수영구,
